high,2,"false",3,3,0.16536203522504894
high,2,"true",3,3,0.08463796477495107
high,2,"false",3,4,0.16536203522504894
high,2,"true",3,4,0.08463796477495107
high,2,"false",4,3,0.16536203522504894
high,2,"true",4,3,0.08463796477495107
high,2,"false",4,4,0.16536203522504894
high,2,"true",4,4,0.08463796477495107
mid,2,"false",3,3,0.16536203522504894
mid,2,"true",3,3,0.08463796477495107
mid,2,"false",3,4,0.16536203522504894
mid,2,"true",3,4,0.08463796477495107
mid,2,"false",4,3,0.16536203522504894
mid,2,"true",4,3,0.08463796477495107
mid,2,"false",4,4,0.16536203522504894
mid,2,"true",4,4,0.08463796477495107
low,2,"false",3,3,0.1653620352250489
low,2,"true",3,3,0.0846379647749511
low,2,"false",3,4,0.1653620352250489
low,2,"true",3,4,0.0846379647749511
low,2,"false",4,3,0.1653620352250489
low,2,"true",4,3,0.0846379647749511
low,2,"false",4,4,0.1653620352250489
low,2,"true",4,4,0.0846379647749511
